price,location,area,year,rooms,level,state
1 072 237 zł,"Kraków, Zwierzyniec, Bielany, Królowej Jadwigi","80,68 m²",2020,3,parter,do wykończenia
669 600 zł,"Kraków, Zwierzyniec, Przegorzały, ul. Księcia Józefa","89,28 m²",2021,5,1,do wykończenia
629 900 zł,"Kraków, Zwierzyniec, Wola Justowska, ul.Emaus","53,34 m²",2020,3,parter,do wykończenia
699 000 zł,"Kraków, Zwierzyniec, Wola Justowska, ul. Piotra Borowego 18","46,31 m²",2020,2,parter,do zamieszkania
690 000 zł,"Kraków, Zwierzyniec, Wola Justowska, ul. Morelowa",69 m²,2006,3,parter,do zamieszkania
1 692 100 zł,"Kraków, Zwierzyniec, Wola Justowska","126,70 m²",2018,4,1,do wykończenia
1 550 000 zł,"Kraków, Zwierzyniec, Morelowa","114,71 m²",2007,3,2,do zamieszkania
1 200 000 zł,"Kraków, Zwierzyniec, Kasztelańska",70 m²,2010,3,1,do zamieszkania
1 150 000 zł,"Kraków, Zwierzyniec, Józefa Korzeniowskiego",61 m²,2018,3,1,do zamieszkania
1 555 720 zł,"Kraków, Zwierzyniec, Wola Justowska, ul. Podłącze","132,02 m²",2018,5,1,do wykończenia
1 710 450 zł,"Kraków, Zwierzyniec, Wola Justowska","126,70 m²",2018,4,1,do wykończenia
545 000 zł,"Kraków, Zwierzyniec, Salwator, ul. Królowej Jadwigi",42 m²,2001,2,1,do zamieszkania
549 000 zł,"Kraków, Zwierzyniec, Salwator, Włóczków",47 m²,1978,3,4,do zamieszkania
995 000 zł,"Kraków, Zwierzyniec, Salwator, ul. Kornela Ujejskiego","53,75 m²",1930,2,3,do zamieszkania
999 000 zł,"Kraków, Zwierzyniec",180 m²,1934,7,parter,do zamieszkania
849 000 zł,"Kraków, Zwierzyniec, Wola Justowska",110 m²,2020,5,1,do wykończenia
3 988 000 zł,"Kraków, Zwierzyniec, Salwator, gen. Tadeusza Kościuszki","110,22 m²",2008,3,6,do zamieszkania
458 000 zł,"Kraków, Zwierzyniec, Bielany, ul. Księcia Józefa","51,48 m²",2021,2,parter,do wykończenia
420 000 zł,"Kraków, Zwierzyniec, Salwator","36,31 m²",1934,2,parter,do zamieszkania
629 900 zł,"Kraków, Zwierzyniec, Wola Justowska, ul.Emaus","53,34 m²",2020,3,parter,do wykończenia
699 000 zł,"Kraków, Zwierzyniec, Wola Justowska, ul. Piotra Borowego 18","46,31 m²",2020,2,parter,do zamieszkania
536 000 zł,"Kraków, Zwierzyniec, ul. Księcia Józefa","60,26 m²",2021,3,2,do wykończenia
851 000 zł,"Kraków, Zwierzyniec, Bielany, ul. Księcia Józefa 228","107,23 m²",2021,5,parter,do wykończenia
695 000 zł,"Kraków, Zwierzyniec, Niezapominajek",55 m²,2008,2,parter,do zamieszkania
919 000 zł,"Kraków, Zwierzyniec, Tadeusza Kościuszki",46 m²,2023,1,4,do wykończenia
1 100 000 zł,"Kraków, Zwierzyniec, Tadeusza Kościuszki",54 m²,2023,3,5,do wykończenia
570 000 zł,"Kraków, Zwierzyniec, Wola Justowska, ul. Jesionowa",45 m²,2011,2,parter,do zamieszkania
1 253 000 zł,"Kraków, Zwierzyniec, Bielany","92,93 m²",2020,4,2,do wykończenia
575 000 zł,"Kraków, Zwierzyniec, Salwator, Tadeusza Kościuszki",28 m²,2023,1,3,do wykończenia
467 000 zł,"Kraków, Zwierzyniec, Salwator, Tadeusza Kościuszki",25 m²,2023,1,1,do wykończenia
1 290 000 zł,"Kraków, Zwierzyniec, Salwator",91 m²,1899,3,1,do zamieszkania
1 153 569 zł,"Kraków, Zwierzyniec, Tadeusza Kościuszki",51 m²,2023,2,1,do wykończenia
670 000 zł,"Kraków, Zwierzyniec, Wola Justowska","46,08 m²",2020,2,1,do zamieszkania
629 900 zł,"Kraków, Zwierzyniec, Wola Justowska","53,34 m²",2020,3,parter,do wykończenia
1 600 000 zł,"Kraków, Zwierzyniec, Wola Justowska",160 m²,2020,4,parter,do wykończenia
648 875 zł,"Kraków, Zwierzyniec, ul. gen. Tadeusza Kościuszki","51,91 m²",2021,2,1,do wykończenia
980 000 zł,"Kraków, Zwierzyniec, Wola Justowska","102,67 m²",2020,5,parter,do wykończenia
940 000 zł,"Kraków, Zwierzyniec, Wola Justowska","102,92 m²",2020,5,parter,do wykończenia
898 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Hamernia","92,47 m²",2004,4,1,do zamieszkania
1 164 744 zł,"Kraków, Zwierzyniec, Wola Justowska","184,88 m²",2019,4,parter,do wykończenia
1 027 000 zł,"Kraków, Zwierzyniec, ul. gen. Tadeusza Kościuszki","57,08 m²",2009,2,4,do zamieszkania
1 207 500 zł,"Kraków, Zwierzyniec, Emaus",102 m²,2020,5,1,do wykończenia
1 220 500 zł,"Kraków, Zwierzyniec, Emaus",103 m²,2020,5,1,do wykończenia
629 900 zł,"Kraków, Zwierzyniec, Emaus",53 m²,2020,3,parter,do wykończenia
1 750 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Leśna","92,60 m²",2017,3,2,do zamieszkania
1 100 000 zł,"Kraków, Zwierzyniec, Wola Justowska","131,36 m²",2020,5,2,do wykończenia
769 940 zł,"Kraków, Zwierzyniec, Wola Justowska","56,20 m²",2020,2,parter,do wykończenia
1 254 555 zł,"Kraków, Zwierzyniec, Wola Justowska","92,93 m²",2020,4,2,do wykończenia
967 040 zł,"Kraków, Zwierzyniec, Wola Justowska","75,55 m²",2020,3,1,do wykończenia
1 196 642 zł,"Kraków, Zwierzyniec, Salwator","68,08 m²",2021,3,3,do wykończenia
971 616 zł,"Kraków, Zwierzyniec, Salwator","71,97 m²",2021,3,2,do wykończenia
449 650 zł,"Kraków, Zwierzyniec, Salwator","28,83 m²",2021,1,1,do wykończenia
799 047 zł,"Kraków, Zwierzyniec, Salwator","60,28 m²",2021,3,parter,do wykończenia
560 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Piotra Borowego","38,59 m²",2019,2,1,do zamieszkania
729 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Brzegowa","93,30 m²",2004,3,1,do wykończenia
1 150 000 zł,"Kraków, Zwierzyniec, Józefa Korzeniowskiego",61 m²,2018,3,1,do zamieszkania
524 030 zł,"Kraków, Zwierzyniec, ul. Kościuszki 47","36,14 m²",2022,1,1,do wykończenia
524 030 zł,"Kraków, Zwierzyniec, ul. Kościuszki 47","36,14 m²",2022,1,1,do wykończenia
578 305 zł,"Kraków, Zwierzyniec, ul. Kościuszki 47","37,31 m²",2022,1,1,do wykończenia
1 207 500 zł,"Kraków, Zwierzyniec, Wola Justowska","102,31 m²",2020,5,1,do wykończenia
1 220 500 zł,"Kraków, Zwierzyniec, Wola Justowska","103,42 m²",2020,5,1,do wykończenia
1 300 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Morelowa",123 m²,2016,5,1,do wykończenia
1 436 400 zł,"Kraków, Zwierzyniec, Wola Justowska, Franciszka Bielaka",108 m²,2020,4,1,do wykończenia
864 500 zł,"Kraków, Zwierzyniec, Wola Justowska, Franciszka Bielaka",65 m²,2020,3,parter,do wykończenia
1 150 000 zł,"Kraków, Zwierzyniec, Wola Justowska",61 m²,2018,3,1,do zamieszkania
1 500 000 zł,"Kraków, Zwierzyniec","104,45 m²",2006,5,parter,do zamieszkania
1 550 000 zł,"Kraków, Zwierzyniec, Salwator, gen. Tadeusza Kościuszki",158 m²,1920,3,2,do zamieszkania
990 000 zł,"Kraków, Zwierzyniec, Piotra Borowego","74,10 m²",2016,3,1,do zamieszkania
849 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Rzepichy",107 m²,2020,5,1,do wykończenia
190 000 zł,"Kraków, Zwierzyniec, Księcia Józefa","16,41 m²",1990,1,1,do zamieszkania
599 000 zł,"Kraków, Zwierzyniec, Filarecka","59,50 m²",1920,2,1,do remontu
849 000 zł,"Kraków, Zwierzyniec",107 m²,2020,5,1,do wykończenia
995 000 zł,"Kraków, Zwierzyniec, Salwator, Zygmunta Krasińskiego",115 m²,1930,4,4,do zamieszkania
2 105 352 zł,"Kraków, Zwierzyniec, Wola Justowska","135,59 m²",2019,5,parter,do wykończenia
957 137 zł,"Kraków, Zwierzyniec, Salwator","60,54 m²",2021,3,1,do wykończenia
1 196 642 zł,"Kraków, Zwierzyniec, Salwator","68,08 m²",2021,3,3,do wykończenia
485 000 zł,"Kraków, Zwierzyniec, Salwator",51 m²,1973,2,3,do remontu
296 000 zł,"Kraków, Zwierzyniec, Salwator",17 m²,2017,1,parter,do zamieszkania
1 100 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Jana Buszka",70 m²,2017,3,1,do zamieszkania
480 000 zł,"Kraków, Zwierzyniec, Salwator, Włóczków","40,40 m²",1980,2,1,do zamieszkania
750 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Podłącze",53 m²,2019,3,2,do wykończenia
1 923 374 zł,"Kraków, Zwierzyniec, Wola Justowska, Podłącze",126 m²,2019,5,1,do wykończenia
1 921 395 zł,"Kraków, Zwierzyniec, Wola Justowska, Podłącze",126 m²,2019,5,1,do wykończenia
740 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Podłącze",49 m²,2019,3,2,do wykończenia
1 512 720 zł,"Kraków, Zwierzyniec, Wola Justowska, Podłącze",132 m²,2019,5,1,do wykończenia
2 060 352 zł,"Kraków, Zwierzyniec, Wola Justowska, Podłącze","134,70 m²",2019,5,1,do wykończenia
1 710 450 zł,"Kraków, Zwierzyniec, Wola Justowska, Podłącze","126,74 m²",2019,5,1,do wykończenia
635 000 zł,"Kraków, Zwierzyniec, Piotra Borowego",63 m²,2000,3,2,do zamieszkania
535 000 zł,"Kraków, Zwierzyniec, Piotra Borowego",53 m²,2000,1,2,do zamieszkania
1 170 000 zł,"Kraków, Zwierzyniec, Piotra Borowego",117 m²,2000,4,2,do zamieszkania
693 000 zł,"Kraków, Zwierzyniec, Salwator","43,75 m²",2021,2,1,do wykończenia
480 000 zł,"Kraków, Zwierzyniec, Salwator, Włóczków","40,40 m²",1980,2,1,do zamieszkania
982 020 zł,"Kraków, Zwierzyniec, Podłącze","75,55 m²",2018,3,2,do wykończenia
790 000 zł,"Kraków, Zwierzyniec, Wola Justowska","71,10 m²",2006,3,parter,do zamieszkania
507 000 zł,"Kraków, Zwierzyniec, Salwator, Michała Stachowicza",37 m²,2018,2,3,do wykończenia
1 032 034 zł,"Kraków, Zwierzyniec, Wola Justowska","79,78 m²",2020,3,3,do zamieszkania
1 495 000 zł,"Kraków, Zwierzyniec, Półwsie Zwierzynieckie, Emaus",123 m²,2009,3,parter,do zamieszkania
3 350 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Morelowa",234 m²,1999,6,parter,do zamieszkania
3 350 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Morelowa",234 m²,2015,4,1,do zamieszkania
720 000 zł,"Kraków, Zwierzyniec, Salwator, Józefa Ignacego Kraszewskiego",64 m²,1937,3,parter,do zamieszkania
1 804 950 zł,"Kraków, Zwierzyniec, Wola Justowska, Ludmiły Korbutowej","132,09 m²",2018,5,1,do wykończenia
674 446 zł,"Kraków, Zwierzyniec, Wola Justowska, Wola Justowska","49,41 m²",2018,3,2,do wykończenia
685 620 zł,"Kraków, Zwierzyniec, Wola Justowska, Wola Justowska","52,74 m²",2018,3,parter,do wykończenia
1 104 737 zł,"Kraków, Zwierzyniec, Wiosenna","174,77 m²",2016,4,parter,do wykończenia
1 190 927 zł,"Kraków, Zwierzyniec, Wiosenna","184,88 m²",2016,4,parter,do wykończenia
832 000 zł,"Kraków, Zwierzyniec, Wola Justowska, Za Skłonem","66,65 m²",2005,3,parter,do zamieszkania
669 000 zł,"Kraków, Zwierzyniec, Salwator, Tadeusza Kościuszki",37 m²,2017,2,1,do zamieszkania
722 000 zł,"Kraków, Zwierzyniec, Salwator, Józefa Ignacego Kraszewskiego",64 m²,1935,3,parter,do zamieszkania
722 000 zł,"Kraków, Zwierzyniec, Salwator",64 m²,1920,3,parter,do zamieszkania
645 945 zł,"Kraków, Zwierzyniec, Wola Justowska","54,43 m²",2019,3,parter,do wykończenia
669 000 zł,"Kraków, Zwierzyniec, Salwator",36 m²,2017,2,1,do zamieszkania
1 200 000 zł,"Kraków, Zwierzyniec, Wola Justowska, ul. Chełmska","143,66 m²",2004,4,parter,do zamieszkania
359 999 zł,"Kraków, Dębniki, ul. Jana Brożka","32,85 m²",1985,2,5,do zamieszkania
655 000 zł,"Kraków, Nowa Huta, Czyżyny, os. Dywizjonu 303",69 m²,2020,3,1,do zamieszkania
425 000 zł,"Kraków, Dębniki, Ruczaj, ul. Obozowa 41",46 m²,2005,2,1,do zamieszkania
451 003 zł,"Kraków, Grzegórzki, ul. Fabryczna","33,91 m²",2021,1,2,do wykończenia
870 000 zł,"Kraków, Prądnik Czerwony, ul. Dobrego Pasterza 35",103 m²,2002,4,1,do zamieszkania
433 000 zł,"Kraków, Swoszowice, Macieja Dębskiego","53,81 m²",2018,3,2,do zamieszkania
900 000 zł,"Kraków, Grzegórzki",60 m²,2017,3,6,do zamieszkania
375 000 zł,"Kraków, Bieżanów-Prokocim, Złocień, ul. Malachitowa 10","46,90 m²",2013,2,2,do zamieszkania
390 000 zł,"Kraków, Bieżanów-Prokocim, Rżąka, ul. Alberta Schweitzera",38 m²,1993,2,parter,do zamieszkania
1 034 666 zł,"Kraków, Krowodrza, Krowodrza Górka, ul. Zygmunta Glogera","120,31 m²",2021,4,4,do wykończenia
360 000 zł,"Kraków, Prądnik Biały, Azory, ul. Kazimierza Pużaka","37,10 m²",1970,2,3,do zamieszkania
385 000 zł,"Kraków, Grzegórzki, Olsza, Młyńska 14","33,60 m²",1975,2,2,do zamieszkania
408 000 zł,"Kraków, Podgórze, Płaszów",47 m²,1998,2,1,do zamieszkania
411 775 zł,"Kraków, Prądnik Biały, ul. Pękowicka","45,25 m²",2021,2,parter,do wykończenia
1 034 666 zł,"Kraków, Krowodrza, Krowodrza Górka, ul. Zygmunta Glogera","120,31 m²",2021,4,4,do wykończenia
519 000 zł,"Kraków, Mistrzejowice, os. Oświecenia",63 m²,1988,3,3,do zamieszkania
389 000 zł,"Kraków, Śródmieście","29,30 m²",2020,1,5,do zamieszkania
519 000 zł,"Kraków, Prądnik Biały",56 m²,2014,2,4,do zamieszkania
495 000 zł,"Kraków, Dębniki, Ruczaj, Łany",60 m²,2008,3,1,do zamieszkania
1 123 500 zł,"Kraków, Stare Miasto",107 m²,1920,3,4,do remontu
780 000 zł,"Kraków, Krowodrza, ul. Poznańska",60 m²,2010,2,3,do zamieszkania
629 000 zł,"Kraków, Grzegórzki, Kazimierza Kordylewskiego","47,13 m²",2009,2,2,do zamieszkania
799 999 zł,"Kraków, Bronowice, ul. Lucjana Rydla",65 m²,2019,3,2,do wykończenia
655 000 zł,"Kraków, Nowa Huta, Czyżyny, os. Dywizjonu 303",69 m²,2020,3,1,do zamieszkania
479 000 zł,"Kraków, Stare Miasto, ul. Śląska","45,20 m²",1930,2,1,do wykończenia
780 000 zł,"Kraków, Prądnik Biały, ul. Kuźnicy Kołłątajowskiej",79 m²,2007,3,parter,do zamieszkania
380 000 zł,"Kraków, Bieżanów-Prokocim, ul. Barbary",53 m²,1980,2,1,do zamieszkania
455 994 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","36,19 m²",2022,1,1,do wykończenia
380 000 zł,"Kraków, Bieżanów-Prokocim, ul. Barbary",53 m²,1980,2,1,do zamieszkania
420 000 zł,"Kraków, Prądnik Biały, Górka Narodowa, 29 Listopada","47,23 m²",2009,2,6,do zamieszkania
417 837 zł,"Kraków, Nowa Huta, Czyżyny, ul. Sołtysowska","41,37 m²",2022,3,1,do wykończenia
412 000 zł,"Kraków, Podgórze Duchackie, Kurdwanów, ul. Marii i Bolesława Wysłouchów","51,30 m²",2001,2,3,do zamieszkania
536 000 zł,"Kraków, Zwierzyniec, ul. Księcia Józefa","60,26 m²",2021,3,2,do wykończenia
659 924 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","56,89 m²",2022,2,1,do wykończenia
405 000 zł,"Kraków, Śródmieście","50,40 m²",1962,2,4,do remontu
640 000 zł,"Kraków, Grzegórzki, ul. Jana Karola Chodkiewicza","49,17 m²",1910,3,1,do zamieszkania
479 000 zł,"Kraków, Stare Miasto, ul. Śląska","45,20 m²",1930,2,1,do wykończenia
980 000 zł,"Kraków, Zwierzyniec, Wola Justowska","102,67 m²",2020,5,parter,do wykończenia
389 999 zł,"Kraków, Dębniki, Kliny-Zacisze, ul. bp. Albina Małysiaka","56,53 m²",2020,3,1,do wykończenia
425 000 zł,"Kraków, Dębniki, Ruczaj, ul. Obozowa 41",46 m²,2005,2,1,do zamieszkania
519 000 zł,"Kraków, Mistrzejowice, os. Oświecenia",63 m²,1988,3,3,do zamieszkania
629 000 zł,"Kraków, Grzegórzki, Kazimierza Kordylewskiego","47,13 m²",2009,2,2,do zamieszkania
405 000 zł,"Kraków, Śródmieście","50,40 m²",1962,2,4,do remontu
325 500 zł,"Kraków, Dębniki, Michała Bałuckiego","18,70 m²",2020,1,3,do zamieszkania
412 000 zł,"Kraków, Podgórze Duchackie, Kurdwanów, ul. Marii i Bolesława Wysłouchów","51,30 m²",2001,2,3,do zamieszkania
595 000 zł,"Kraków, Nowa Huta, Czyżyny, ul. Bolesława Orlińskiego",59 m²,2017,3,4,do zamieszkania
519 000 zł,"Kraków, Prądnik Biały",56 m²,2014,2,4,do zamieszkania
325 500 zł,"Kraków, Dębniki, Michała Bałuckiego","18,70 m²",2020,1,3,do zamieszkania
869 560 zł,"Kraków, Grzegórzki, ul. Fabryczna","77,57 m²",2021,3,3,do wykończenia
595 000 zł,"Kraków, Nowa Huta, Czyżyny, ul. Bolesława Orlińskiego",59 m²,2017,3,4,do zamieszkania
1 362 000 zł,"Kraków, Krowodrza, ul. Fryderyka Chopina",99 m²,1938,4,3,do zamieszkania
521 868 zł,"Kraków, Prądnik Biały, ul. Pękowicka","66,48 m²",2021,3,1,do wykończenia
385 000 zł,"Kraków, Grzegórzki, Olsza, Młyńska 14","33,60 m²",1975,2,2,do zamieszkania
495 000 zł,"Kraków, Dębniki, Ruczaj, Łany",60 m²,2008,3,1,do zamieszkania
820 000 zł,"Kraków, Bieżanów-Prokocim, Prokocim, Górników","97,20 m²",2008,5,3,do zamieszkania
359 999 zł,"Kraków, Dębniki, ul. Jana Brożka","32,85 m²",1985,2,5,do zamieszkania
419 000 zł,"Kraków, Podgórze Duchackie, Włoska","52,20 m²",1970,2,1,do zamieszkania
820 000 zł,"Kraków, Bieżanów-Prokocim, Prokocim, Górników","97,20 m²",2008,5,3,do zamieszkania
629 000 zł,"Kraków, Grzegórzki, Kazimierza Kordylewskiego","47,13 m²",2009,2,2,do zamieszkania
385 000 zł,"Kraków, Bieżanów-Prokocim, Kozłówek","49,39 m²",75,2,4,do zamieszkania
469 900 zł,"Kraków, Podgórze Duchackie, Halszki",46 m²,2017,1,1,do zamieszkania
519 000 zł,"Kraków, Prądnik Biały",56 m²,2014,2,4,do zamieszkania
405 000 zł,"Kraków, Śródmieście","50,40 m²",1962,2,4,do remontu
574 875 zł,"Kraków, Podgórze, ul. płk. Ryszarda Kuklińskiego 7","54,75 m²",2020,3,2,do wykończenia
655 000 zł,"Kraków, Nowa Huta, Czyżyny, os. Dywizjonu 303",69 m²,2020,3,1,do zamieszkania
900 000 zł,"Kraków, Grzegórzki",60 m²,2017,3,6,do zamieszkania
870 000 zł,"Kraków, Prądnik Czerwony, ul. Dobrego Pasterza 35",103 m²,2002,4,1,do zamieszkania
699 000 zł,"Kraków, Dębniki, Ruczaj",60 m²,2010,3,4,do zamieszkania
353 803 zł,"Kraków, Nowa Huta, Czyżyny, ul. Sołtysowska","35,03 m²",2022,2,1,do wykończenia
310 000 zł,"Kraków, Bieńczyce, os. Albertyńskie",37 m²,1970,2,1,do zamieszkania
1 150 000 zł,"Kraków, Grzegórzki, al. Pokoju",107 m²,2001,4,5,do zamieszkania
799 999 zł,"Kraków, Bronowice, ul. Lucjana Rydla",65 m²,2019,3,2,do wykończenia
425 000 zł,"Kraków, Dębniki, Ruczaj, ul. Obozowa 41",46 m²,2005,2,1,do zamieszkania
1 516 000 zł,"Kraków, Zwierzyniec, Salwator, Emaus 12",95 m²,2019,4,parter,do zamieszkania
1 150 000 zł,"Kraków, Grzegórzki, al. Pokoju",107 m²,2001,4,5,do zamieszkania
470 470 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","36,19 m²",2022,1,4,do wykończenia
1 034 666 zł,"Kraków, Krowodrza, Krowodrza Górka, ul. Zygmunta Glogera","120,31 m²",2021,4,4,do wykończenia
359 999 zł,"Kraków, Dębniki, ul. Jana Brożka","32,85 m²",1985,2,5,do zamieszkania
415 000 zł,"Kraków, Prądnik Biały, ul. ks. Józefa Meiera","53,50 m²",2007,2,parter,do zamieszkania
397 777 zł,"Kraków, Bieżanów-Prokocim, ul. Mariana Domagały",46 m²,2019,3,2,do zamieszkania
519 000 zł,"Kraków, Prądnik Biały",56 m²,2014,2,4,do zamieszkania
469 900 zł,"Kraków, Podgórze Duchackie, Halszki",46 m²,2017,1,1,do zamieszkania
294 000 zł,"Kraków, Grzegórzki, Dąbie",26 m²,1970,1,9,do zamieszkania
799 000 zł,"Kraków, Dębniki, Ruczaj",74 m²,2017,3,4,do zamieszkania
910 000 zł,"Kraków, Nowa Huta, Czyżyny, Życzkowskiego 5",57 m²,2020,3,3,do zamieszkania
519 000 zł,"Kraków, Prądnik Biały",56 m²,2014,2,4,do zamieszkania
495 000 zł,"Kraków, Dębniki, Ruczaj, Łany",60 m²,2008,3,1,do zamieszkania
359 999 zł,"Kraków, Dębniki, ul. Jana Brożka","32,85 m²",1985,2,5,do zamieszkania
455 994 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","36,19 m²",2022,1,1,do wykończenia
655 000 zł,"Kraków, Nowa Huta, Czyżyny, os. Dywizjonu 303",69 m²,2020,3,1,do zamieszkania
389 000 zł,"Kraków, Śródmieście","29,30 m²",2020,1,5,do zamieszkania
870 000 zł,"Kraków, Prądnik Czerwony, ul. Dobrego Pasterza 35",103 m²,2002,4,1,do zamieszkania
490 000 zł,"Kraków, Prądnik Czerwony, ul. Dominikanów",41 m²,2011,2,parter,do zamieszkania
1 034 666 zł,"Kraków, Krowodrza, Krowodrza Górka, ul. Zygmunta Glogera","120,31 m²",2021,4,4,do wykończenia
635 000 zł,"Kraków, małopolskie","63,50 m²",2020,3,4,do zamieszkania
1 123 500 zł,"Kraków, Stare Miasto",107 m²,1920,3,4,do remontu
357 124 zł,"Kraków, Mistrzejowice, ul. Piasta Kołodzieja","46,99 m²",2022,2,7,do wykończenia
360 000 zł,"Kraków, Prądnik Biały, Azory, ul. Kazimierza Pużaka","37,10 m²",1970,2,3,do zamieszkania
640 000 zł,"Kraków, Grzegórzki, ul. Jana Karola Chodkiewicza","49,17 m²",1910,3,1,do zamieszkania
385 000 zł,"Kraków, Bieżanów-Prokocim, Kozłówek","49,39 m²",75,2,4,do zamieszkania
1 034 666 zł,"Kraków, Krowodrza, Krowodrza Górka, ul. Zygmunta Glogera","120,31 m²",2021,4,4,do wykończenia
870 000 zł,"Kraków, Prądnik Czerwony, ul. Dobrego Pasterza 35",103 m²,2002,4,1,do zamieszkania
405 000 zł,"Kraków, Śródmieście","50,40 m²",1962,2,4,do remontu
160 000 zł,"Kraków, Bieżanów-Prokocim, Mała Góra",19 m²,2020,1,parter,do zamieszkania
545 000 zł,"Kraków, Zwierzyniec, Salwator, ul. Królowej Jadwigi",42 m²,2001,2,1,do zamieszkania
380 000 zł,"Kraków, Bieżanów-Prokocim, ul. Barbary",53 m²,1980,2,1,do zamieszkania
820 000 zł,"Kraków, Bieżanów-Prokocim, Prokocim, Górników","97,20 m²",2008,5,3,do zamieszkania
209 000 zł,"Kraków, Bieżanów-Prokocim, Prokocim, ul. Bieżanowska",22 m²,2019,1,2,do zamieszkania
455 994 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","36,19 m²",2022,1,1,do wykończenia
530 000 zł,"Kraków, Prądnik Czerwony","58,88 m²",2015,3,parter,do zamieszkania
900 000 zł,"Kraków, Grzegórzki",60 m²,2017,3,6,do zamieszkania
479 000 zł,"Kraków, Stare Miasto, ul. Śląska","45,20 m²",1930,2,1,do wykończenia
510 000 zł,"Kraków, Dębniki, Kliny-Zacisze","53,50 m²",2015,3,1,do zamieszkania
545 000 zł,"Kraków, Zwierzyniec, Salwator, ul. Królowej Jadwigi",42 m²,2001,2,1,do zamieszkania
379 000 zł,"Kraków, Bieżanów-Prokocim, Kozłówek, ul. prof. Tadeusza Seweryna",49 m²,2000,2,3,do zamieszkania
490 000 zł,"Kraków, Prądnik Czerwony, ul. Dominikanów",41 m²,2011,2,parter,do zamieszkania
891 660 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","81,06 m²",2022,3,3,do wykończenia
655 000 zł,"Kraków, Nowa Huta, Czyżyny, os. Dywizjonu 303",69 m²,2020,3,1,do zamieszkania
599 000 zł,"Kraków, Grzegórzki, Stanisława Lema","45,10 m²",2018,2,6,do zamieszkania
504 999 zł,"Kraków, Prądnik Czerwony, ul. Marchołta","54,32 m²",2008,2,1,do zamieszkania
249 000 zł,"Kraków, Bieńczyce, os. Kalinowe",25 m²,1975,1,10,do zamieszkania
544 740 zł,"Kraków, Grzegórzki, ul. Dąbska",40 m²,2019,2,4,do zamieszkania
535 000 zł,"Kraków, Mistrzejowice, os. Piastów",47 m²,2020,3,1,do zamieszkania
1 123 500 zł,"Kraków, Stare Miasto",107 m²,1920,3,4,do remontu
599 000 zł,"Kraków, Grzegórzki, Stanisława Lema","45,10 m²",2018,2,6,do zamieszkania
530 000 zł,"Kraków, Mistrzejowice","48,25 m²",2020,3,1,do zamieszkania
599 000 zł,"Kraków, Grzegórzki, Stanisława Lema","45,10 m²",2018,2,6,do zamieszkania
359 999 zł,"Kraków, Dębniki, ul. Jana Brożka","32,85 m²",1985,2,5,do zamieszkania
405 000 zł,"Kraków, Śródmieście","50,40 m²",1962,2,4,do remontu
1 312 000 zł,"Kraków, Krowodrza, ul. Poznańska",82 m²,2010,3,5,do zamieszkania
415 000 zł,"Kraków, Nowa Huta, os. Centrum C",39 m²,1960,2,5,do zamieszkania
470 470 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","36,19 m²",2022,1,4,do wykończenia
563 000 zł,"Kraków, Podgórze, ul. Na Zakolu Wisły",49 m²,2017,2,2,do zamieszkania
820 000 zł,"Kraków, Bieżanów-Prokocim, Prokocim, Górników","97,20 m²",2008,5,3,do zamieszkania
479 000 zł,"Kraków, Stare Miasto, ul. Śląska","45,20 m²",1930,2,1,do wykończenia
599 000 zł,"Kraków, Grzegórzki, Stanisława Lema","45,10 m²",2018,2,6,do zamieszkania
451 003 zł,"Kraków, Grzegórzki, ul. Fabryczna","33,91 m²",2021,1,2,do wykończenia
385 000 zł,"Kraków, Grzegórzki, Olsza, Młyńska 14","33,60 m²",1975,2,2,do zamieszkania
820 000 zł,"Kraków, Bieżanów-Prokocim, Prokocim, Górników","97,20 m²",2008,5,3,do zamieszkania
294 000 zł,"Kraków, Grzegórzki, Dąbie",26 m²,1970,1,9,do zamieszkania
870 000 zł,"Kraków, Prądnik Czerwony, ul. Dobrego Pasterza 35",103 m²,2002,4,1,do zamieszkania
799 999 zł,"Kraków, Bronowice, ul. Lucjana Rydla",65 m²,2019,3,2,do wykończenia
408 000 zł,"Kraków, Podgórze, Płaszów",47 m²,1998,2,1,do zamieszkania
310 000 zł,"Kraków, Bieńczyce, os. Albertyńskie",37 m²,1970,2,1,do zamieszkania
