price,location,area,year,rooms,level,state
212100,11,20.2,2020,1,0,1
739000,11,87.0,2001,5,4,1
389000,11,64.22,2021,3,0,1
459000,2,48.33,2020,3,0,1
360000,11,37.1,1970,2,3,2
462000,11,46.5,1979,3,4,2
649000,11,63.0,2014,3,1,2
719000,11,104.0,2019,4,1,2
575000,11,55.2,2018,2,0,2
489000,11,53.2,2003,2,5,2
780000,11,78.2,2015,3,1,2
519000,11,56.0,2014,2,4,2
413600,11,48.12,2020,2,3,2
632000,11,58.7,2015,3,5,2
449980,11,59.82,2021,3,1,1
395837,11,42.18,2020,2,3,1
330000,11,36.0,2020,2,1,1
507450,11,65.37,2021,3,2,1
472000,11,50.0,2020,3,3,1
467500,11,53.01,2020,3,4,1
458500,11,49.01,2020,3,4,1
345600,11,37.0,2020,2,0,1
287500,11,25.0,2020,1,5,1
366500,11,34.01,2020,2,3,1
425000,11,38.0,2020,2,3,2
530915,2,63.81,2020,3,1,1
560000,2,55.15,2018,2,0,2
425000,11,45.0,2002,2,0,2
380000,11,38.09,2020,3,0,1
510103,11,65.57,2020,3,0,1
325000,11,47.8,2000,2,0,2
510000,11,48.0,1978,4,4,2
501958,11,65.47,2021,3,1,1
468280,11,50.9,2020,3,1,1
270000,11,28.0,2021,1,1,1
570000,11,48.54,2018,2,4,2
455000,11,49.0,2020,3,3,1
799000,11,73.0,2018,3,3,2
519000,11,45.0,1972,2,1,2
590000,11,52.0,1960,2,3,2
360000,11,36.0,2011,2,2,0
375000,11,38.0,2000,1,0,2
286000,11,25.03,2021,1,1,1
325000,11,35.21,2021,2,1,1
415000,11,53.5,2007,2,0,2
389000,11,37.5,2020,2,3,1
486005,11,57.82,2020,3,0,1
968502,11,104.14,2020,5,4,2
681059,11,79.64,2020,4,2,2
329000,11,36.0,2020,2,1,1
398000,11,45.0,2021,3,2,1
325000,11,35.6,2021,2,4,1
485000,11,45.0,1970,3,1,2
240000,11,25.32,1970,1,4,2
469000,11,58.0,2021,3,2,1
493000,11,46.84,2005,2,1,2
499000,11,60.0,1977,3,4,0
290000,11,22.19,2020,1,0,2
599000,11,63.8,1970,4,3,2
575771,11,69.37,2021,3,0,2
349999,11,39.0,2020,2,0,1
362000,11,34.0,2020,2,3,1
410000,11,46.0,1978,3,1,0
459000,11,67.0,2005,3,1,2
329000,11,34.48,2021,2,1,1
465000,11,54.73,2021,3,5,1
570000,11,72.4,1997,3,2,2
463000,11,53.0,2020,3,5,1
465000,11,50.01,2020,3,2,1
461000,11,50.0,2020,3,3,1
499000,11,58.0,2021,4,3,1
795000,11,100.58,2015,4,1,2
295000,11,27.26,2012,1,0,2
669805,11,61.45,2021,4,5,1
470952,11,50.64,2021,3,1,1
286235,11,24.89,2021,1,5,1
363759,11,33.22,2021,2,1,1
378360,11,42.04,2021,2,0,1
576000,11,64.0,2017,4,2,2
362000,11,34.0,2020,2,0,1
442000,11,50.0,2020,3,5,1
435000,11,52.6,1980,2,4,2
739000,11,76.9,2014,3,2,2
520000,11,47.51,2013,2,3,2
519000,11,56.0,2014,2,4,2
284999,11,25.0,2020,1,0,1
617000,11,57.0,2020,3,6,1
399910,11,39.4,2021,2,6,2
326796,11,28.92,2021,1,3,1
364635,11,33.3,2021,2,3,2
285000,11,25.0,2020,1,5,1
298000,2,31.04,2020,2,2,1
399000,2,38.89,2018,2,0,2
343000,11,37.0,2020,2,3,1
600000,11,49.54,2012,2,7,2
298000,11,27.0,2020,1,0,1
577818,11,61.47,2020,3,3,1
458677,11,57.94,2020,3,4,1
435138,11,50.2,2020,2,1,1
395921,11,42.19,2020,2,3,1
456649,11,59.89,2020,3,1,1
652578,11,86.0,2020,4,1,1
597000,11,55.0,2020,3,5,1
597000,11,73.0,2009,3,0,2
799000,11,113.43,2020,6,1,1
749000,11,104.46,2020,5,0,1
483226,11,68.06,2019,4,0,1
437500,11,62.5,1980,3,0,0
517700,13,62.0,1994,3,0,2
599000,13,61.59,2020,3,5,1
660000,13,48.0,2020,3,2,2
995000,13,77.0,1930,3,1,2
405000,13,50.4,1962,2,4,0
517700,13,62.0,1994,3,0,2
920000,13,71.54,2013,3,4,2
749000,13,96.26,2005,4,1,2
599000,13,61.59,2020,3,5,1
890000,13,60.0,1989,2,1,2
311662,13,22.5,2021,1,4,1
208899,13,13.3,2021,1,0,1
389000,13,29.3,2020,1,5,2
776594,13,70.28,2020,3,3,1
266000,13,25.14,1970,1,10,2
810000,13,53.0,2018,3,4,2
627445,13,68.95,2021,3,1,1
653598,13,66.02,2021,3,0,1
1230000,13,110.0,1920,3,3,2
895000,13,91.1,1918,3,1,1
1189000,13,86.0,2015,4,5,2
420000,13,53.0,1960,2,4,0
807084,13,50.76,2019,2,1,1
588997,13,39.53,2019,2,2,1
497620,13,35.8,2019,1,5,1
1000000,13,100.0,1930,3,1,2
1500000,13,100.0,2012,4,1,2
899000,13,60.0,2010,2,6,2
740000,13,80.0,1900,2,2,1
266000,13,25.14,1970,1,10,2
609000,13,45.6,2018,2,9,2
1980000,13,132.0,2013,4,4,2
549000,13,63.85,1950,3,1,0
517700,13,62.0,1994,3,0,2
389000,13,29.3,2020,1,5,2
609000,13,46.0,2019,2,9,2
980000,13,71.0,1934,2,1,2
680000,13,60.0,2019,2,2,2
590000,13,51.0,1912,2,1,2
963585,13,91.77,2021,4,1,1
350336,13,25.76,2021,1,2,1
423283,13,35.57,2021,2,4,1
583000,13,33.0,2019,2,1,2
299000,13,18.3,1920,1,2,2
594000,13,65.0,1960,2,3,2
1150000,13,74.23,1930,4,2,2
635000,13,44.34,1924,2,0,2
699999,13,72.15,2020,3,1,1
696062,13,68.51,2021,3,2,1
1018290,13,93.25,2021,4,5,1
1160000,13,120.0,1937,4,2,2
754600,13,77.0,1885,3,3,0
430000,13,53.3,1960,2,4,0
539000,13,42.3,2020,2,4,1
1080000,13,110.0,1930,4,3,0
495000,13,50.0,1965,3,3,2
1260000,13,50.31,2020,3,4,2
1650000,13,66.02,2020,3,4,2
645000,13,55.0,1912,2,2,2
650000,13,49.09,1927,2,5,2
870000,13,63.2,1896,3,2,2
580000,13,50.0,1960,2,2,2
1160000,13,120.1,1937,4,2,0
405000,13,50.4,1962,2,4,0
1000000,13,100.0,1930,3,1,2
700000,13,50.0,2002,2,5,2
970000,13,46.0,2015,2,2,2
504000,13,42.54,2020,2,3,1
227543,13,16.01,2021,1,4,1
950000,13,90.0,1975,4,3,2
630985,13,65.05,2020,3,2,1
1250000,13,92.4,2016,4,3,2
440000,13,39.0,1980,2,2,2
510000,13,48.24,2020,2,3,1
208374,13,13.44,2021,1,4,1
227543,13,16.01,2021,1,4,1
679000,13,67.7,1981,3,2,2
283662,13,21.46,2021,1,5,1
227543,13,16.01,2021,1,4,1
227709,13,16.28,2021,1,3,1
226040,13,15.76,2021,1,2,1
232543,13,15.34,2021,1,1,1
1387870,13,126.17,2021,1,0,1
602343,13,37.67,2021,2,1,2
285107,13,17.17,2021,1,1,2
297718,13,16.41,2021,1,3,2
273982,13,16.5,2021,1,1,2
277534,13,16.41,2021,1,1,2
535000,13,37.0,1912,1,1,2
1750000,13,182.0,1920,6,3,2
549000,13,46.3,1966,2,8,2
580000,13,50.0,1982,3,3,2
615832,13,62.84,2021,3,4,1
980000,13,114.0,1896,4,1,0
510000,13,51.0,1970,4,2,2
373700,13,20.37,2021,1,2,2
531729,13,31.44,2021,2,4,2
281931,13,16.67,2021,1,2,2
285107,13,17.17,2021,1,2,2
319959,13,20.01,2021,1,0,2
295938,13,16.2,2021,1,4,2
289283,13,16.22,2021,1,3,2
428584,13,25.36,2021,1,2,2
356730,13,25.3,2020,1,3,1
517700,13,62.0,1994,3,0,2
321544,13,29.14,2020,1,4,1
1230000,13,110.0,1920,3,3,2
487000,13,36.0,2022,1,1,1
429000,13,32.0,2016,1,3,2
1196000,13,104.0,1956,4,2,2
511200,13,42.6,1911,2,3,0
1210800,13,100.9,1911,4,3,0
1130400,13,94.2,1911,3,3,0
576000,13,48.0,1911,2,0,0
1475500,13,113.5,1911,3,4,0
776400,13,64.7,1911,3,3,0
676000,13,52.0,1911,3,0,0
519600,13,43.3,1911,2,2,0
750000,13,79.38,1897,4,4,2
945000,13,75.0,1908,2,1,2
1237594,13,83.06,2019,3,1,1
1059000,13,94.9,1900,3,0,2
515000,13,39.0,2020,2,3,1
1499000,13,136.0,1930,5,3,2
490000,13,42.0,1950,2,4,2
790000,13,63.0,1950,2,4,2
675000,13,74.5,2000,4,1,2
680000,13,60.0,2018,2,2,2
950000,13,70.11,2009,3,1,2
620000,13,67.0,1920,3,4,2
450000,13,40.0,1920,2,4,2
1049000,13,122.7,1938,4,2,2
619000,13,49.92,2017,2,4,2
1220000,13,83.0,2019,4,3,2
808542,13,58.62,2019,2,10,2
803094,13,58.62,2019,2,9,2
555000,13,64.0,2004,3,2,2
1050000,13,105.5,1930,3,2,0
559999,13,44.0,2012,2,0,2
3072000,13,96.0,2018,4,2,2
821775,13,109.57,1938,5,0,1
692825,13,39.59,2019,1,5,1
530000,13,50.0,2018,2,5,2
2850000,13,178.0,1911,5,5,1
576000,13,48.0,1938,2,0,2
325000,14,32.0,1920,1,0,2
659000,14,60.0,1948,3,0,2
380000,14,24.18,1900,1,3,2
445000,14,32.0,1901,1,1,1
579000,14,26.5,2019,1,3,2
4300000,14,275.0,2011,6,3,2
479000,14,45.2,1930,2,1,1
650000,14,71.13,1900,2,2,0
709000,14,53.4,1926,2,3,2
580000,14,44.5,1920,3,3,2
595000,14,44.28,1896,1,1,2
728000,14,52.0,2005,2,0,2
2250000,14,136.0,1900,3,1,2
749000,14,61.0,1890,2,1,2
700000,14,152.0,1930,4,1,2
380000,14,23.0,1918,1,3,2
289000,14,20.0,1936,1,1,2
510000,14,51.0,1970,4,2,2
920000,14,90.0,1918,3,2,2
1081500,14,103.0,1876,5,3,0
985000,14,68.98,1920,3,3,2
670000,14,61.7,1900,3,4,2
1800000,14,113.0,1934,5,1,2
949000,14,84.8,1934,2,0,2
478000,14,37.4,1900,2,1,2
709000,14,53.4,1926,2,3,2
754600,14,77.34,1885,3,3,0
759200,14,37.96,2021,2,4,1
1800000,14,113.0,1934,5,1,2
1123500,14,107.0,1920,3,4,0
325000,14,32.0,1920,1,0,2
380000,14,22.9,1910,1,0,2
380000,14,24.3,1900,1,0,2
1300000,14,118.0,1906,5,2,1
4988000,14,178.0,2015,4,1,2
1290000,14,83.0,2014,3,4,2
590000,14,67.0,1970,3,5,2
825000,14,59.71,2018,3,5,2
180000,14,16.0,1908,1,0,2
1390000,14,115.0,1921,4,4,2
1065000,14,98.0,1892,3,2,0
754600,14,77.0,1885,3,3,0
1700000,14,83.0,1900,3,0,2
414720,14,32.4,2021,2,5,1
469000,14,37.9,2021,1,4,1
479000,14,37.85,2021,2,4,1
790000,14,86.0,1920,3,2,2
549000,14,51.55,1908,2,0,0
950000,14,102.0,1936,3,4,0
955000,14,84.0,1936,3,1,2
630000,14,46.6,1930,2,1,2
231795,14,17.17,2021,1,1,2
241025,14,15.55,2021,1,4,2
244160,14,17.44,2021,1,4,2
240600,14,16.04,2021,1,4,2
235190,14,16.22,2021,1,3,2
222750,14,16.5,2021,1,1,2
512575,14,29.29,2019,1,2,1
425000,14,56.0,1963,2,3,2
993169,14,52.41,2015,2,2,2
410000,14,29.48,1930,1,2,2
455000,14,32.94,1930,1,2,2
410000,14,25.57,1930,1,2,2
280000,14,14.03,1930,1,2,2
290000,14,14.81,1930,1,2,2
295000,14,18.42,1930,1,2,2
275000,14,17.09,1930,1,2,2
790000,14,71.0,1930,2,4,2
1123500,14,107.0,1920,3,4,0
899000,14,71.0,1900,2,2,2
740000,14,74.0,2018,5,0,2
441282,14,35.53,2020,2,4,1
359000,14,27.28,2016,1,1,2
985000,14,68.98,1920,3,3,2
479000,14,45.2,1930,2,1,1
2430000,14,100.3,1911,3,5,2
1053910,14,87.1,1930,3,1,1
985000,14,53.0,1920,3,3,2
1400000,14,71.0,2015,2,4,2
609000,14,45.19,2018,2,9,2
899000,14,90.0,1900,4,1,2
260130,14,20.01,2021,1,0,2
667800,14,55.65,1890,3,1,0
379000,14,43.0,1890,2,3,2
588412,14,34.0,2020,1,2,1
459792,14,32.96,2020,2,3,1
1389000,14,126.0,1920,4,3,2
950000,14,59.4,2018,3,1,2
695000,14,50.0,1850,2,0,1
1299000,14,74.0,1920,3,3,2
368000,14,29.0,1931,1,0,0
950000,14,90.0,1975,4,3,2
656500,14,50.5,1860,2,1,2
685475,14,39.17,2019,1,3,1
799000,14,65.0,1910,2,2,2
450000,14,22.0,1911,1,1,2
1500000,14,70.0,2015,3,0,2
487920,14,26.0,2020,1,3,1
680000,14,68.06,1905,3,1,2
620000,14,61.94,1905,3,2,2
800000,14,70.71,1938,3,1,2
780000,14,47.0,1930,2,3,2
770000,14,47.26,1900,2,3,2
1050000,14,104.4,1900,4,1,2
860000,14,83.0,1920,3,2,2
670000,14,61.0,1920,2,2,2
709000,14,53.4,1926,2,3,2
800000,14,70.71,1938,3,1,2
499536,14,34.69,2019,2,2,2
6090000,14,210.0,1300,5,1,2
990000,14,79.0,1930,3,1,2
981250,14,78.52,2007,3,1,2
4800000,14,160.7,2013,4,4,2
4990000,14,178.5,2013,4,1,2
2500000,14,198.0,1930,7,3,0
2645000,14,267.71,1887,8,1,2
1460000,14,122.0,1900,4,3,2
6500000,14,587.07,2011,1,0,2
7800000,14,219.0,2015,5,2,2
555000,14,35.0,1947,2,0,2
710000,14,59.0,2008,2,6,2
350000,14,21.0,2017,1,3,2
999000,14,46.5,2017,3,2,2
872000,14,59.0,2009,2,5,2
840000,14,63.0,2009,2,4,2
373842,14,25.73,2021,1,1,2
7500000,14,219.66,2015,5,2,2
1500000,14,126.0,1974,6,0,2
1160000,14,124.0,1930,4,2,0
536000,17,60.26,2021,3,2,1
940000,17,102.92,2020,5,0,1
750000,17,76.62,2002,3,2,2
699000,17,69.0,2008,3,0,2
510000,17,40.0,2000,2,2,2
1516000,17,95.0,2019,4,0,2
599000,17,80.02,2021,4,1,1
458172,17,51.48,2021,2,0,1
1050000,17,72.0,2019,3,1,2
539000,17,49.0,2000,2,0,2
1800000,17,113.0,1934,5,1,2
630000,17,54.0,2008,2,0,2
695000,17,55.0,2008,2,0,2
1200000,17,120.0,2020,4,1,1
1085000,17,108.53,1932,3,1,0
849000,17,110.0,2020,5,1,1
1207500,17,102.31,2020,5,1,1
545000,17,42.0,2001,2,1,2
1290000,17,91.0,1899,3,1,0
1072237,17,80.68,2020,3,0,1
669600,17,89.28,2021,5,1,1
629900,17,53.34,2020,3,0,1
699000,17,46.31,2020,2,0,2
690000,17,69.0,2006,3,0,2
1692100,17,126.7,2018,4,1,1
1550000,17,114.71,2007,3,2,2
1200000,17,70.0,2010,3,1,2
1150000,17,61.0,2018,3,1,2
1555720,17,132.02,2018,5,1,1
1710450,17,126.7,2018,4,1,1
545000,17,42.0,2001,2,1,2
549000,17,47.0,1978,3,4,2
995000,17,53.75,1930,2,3,2
999000,17,180.0,1934,7,0,2
849000,17,110.0,2020,5,1,1
3988000,17,110.22,2008,3,6,2
458000,17,51.48,2021,2,0,1
420000,17,36.31,1934,2,0,2
629900,17,53.34,2020,3,0,1
699000,17,46.31,2020,2,0,2
536000,17,60.26,2021,3,2,1
851000,17,107.23,2021,5,0,1
695000,17,55.0,2008,2,0,2
919000,17,46.0,2023,1,4,1
1100000,17,54.0,2023,3,5,1
570000,17,45.0,2011,2,0,2
1253000,17,92.93,2020,4,2,1
575000,17,28.0,2023,1,3,1
467000,17,25.0,2023,1,1,1
1290000,17,91.0,1899,3,1,2
1153569,17,51.0,2023,2,1,1
670000,17,46.08,2020,2,1,2
629900,17,53.34,2020,3,0,1
1600000,17,160.0,2020,4,0,1
648875,17,51.91,2021,2,1,1
980000,17,102.67,2020,5,0,1
940000,17,102.92,2020,5,0,1
898000,17,92.47,2004,4,1,2
1164744,17,184.88,2019,4,0,1
1027000,17,57.08,2009,2,4,2
1207500,17,102.0,2020,5,1,1
1220500,17,103.0,2020,5,1,1
629900,17,53.0,2020,3,0,1
1750000,17,92.6,2017,3,2,2
1100000,17,131.36,2020,5,2,1
769940,17,56.2,2020,2,0,1
1254555,17,92.93,2020,4,2,1
967040,17,75.55,2020,3,1,1
1196642,17,68.08,2021,3,3,1
971616,17,71.97,2021,3,2,1
449650,17,28.83,2021,1,1,1
799047,17,60.28,2021,3,0,1
560000,17,38.59,2019,2,1,2
729000,17,93.3,2004,3,1,1
1150000,17,61.0,2018,3,1,2
524030,17,36.14,2022,1,1,1
524030,17,36.14,2022,1,1,1
578305,17,37.31,2022,1,1,1
1207500,17,102.31,2020,5,1,1
1220500,17,103.42,2020,5,1,1
1300000,17,123.0,2016,5,1,1
1436400,17,108.0,2020,4,1,1
864500,17,65.0,2020,3,0,1
1150000,17,61.0,2018,3,1,2
1500000,17,104.45,2006,5,0,2
1550000,17,158.0,1920,3,2,2
990000,17,74.1,2016,3,1,2
849000,17,107.0,2020,5,1,1
190000,17,16.41,1990,1,1,2
599000,17,59.5,1920,2,1,0
849000,17,107.0,2020,5,1,1
995000,17,115.0,1930,4,4,2
2105352,17,135.59,2019,5,0,1
957137,17,60.54,2021,3,1,1
1196642,17,68.08,2021,3,3,1
485000,17,51.0,1973,2,3,0
296000,17,17.0,2017,1,0,2
1100000,17,70.0,2017,3,1,2
480000,17,40.4,1980,2,1,2
750000,17,53.0,2019,3,2,1
1923374,17,126.0,2019,5,1,1
1921395,17,126.0,2019,5,1,1
740000,17,49.0,2019,3,2,1
1512720,17,132.0,2019,5,1,1
2060352,17,134.7,2019,5,1,1
1710450,17,126.74,2019,5,1,1
635000,17,63.0,2000,3,2,2
535000,17,53.0,2000,1,2,2
1170000,17,117.0,2000,4,2,2
693000,17,43.75,2021,2,1,1
480000,17,40.4,1980,2,1,2
982020,17,75.55,2018,3,2,1
790000,17,71.1,2006,3,0,2
507000,17,37.0,2018,2,3,1
1032034,17,79.78,2020,3,3,2
1495000,17,123.0,2009,3,0,2
3350000,17,234.0,1999,6,0,2
3350000,17,234.0,2015,4,1,2
720000,17,64.0,1937,3,0,2
1804950,17,132.09,2018,5,1,1
674446,17,49.41,2018,3,2,1
685620,17,52.74,2018,3,0,1
1104737,17,174.77,2016,4,0,1
1190927,17,184.88,2016,4,0,1
832000,17,66.65,2005,3,0,2
669000,17,37.0,2017,2,1,2
722000,17,64.0,1935,3,0,2
722000,17,64.0,1920,3,0,2
645945,17,54.43,2019,3,0,1
669000,17,36.0,2017,2,1,2
1200000,17,143.66,2004,4,0,2
359999,3,32.85,1985,2,5,2
655000,8,69.0,2020,3,1,2
425000,3,46.0,2005,2,1,2
451003,4,33.91,2021,1,2,1
870000,12,103.0,2002,4,1,2
433000,15,53.81,2018,3,2,2
900000,4,60.0,2017,3,6,2
375000,1,46.9,2013,2,2,2
390000,1,38.0,1993,2,0,2
1034666,5,120.31,2021,4,4,1
360000,11,37.1,1970,2,3,2
385000,4,33.6,1975,2,2,2
408000,9,47.0,1998,2,1,2
411775,11,45.25,2021,2,0,1
1034666,5,120.31,2021,4,4,1
519000,7,63.0,1988,3,3,2
389000,13,29.3,2020,1,5,2
519000,11,56.0,2014,2,4,2
495000,3,60.0,2008,3,1,2
1123500,14,107.0,1920,3,4,0
780000,5,60.0,2010,2,3,2
629000,4,47.13,2009,2,2,2
799999,2,65.0,2019,3,2,1
655000,8,69.0,2020,3,1,2
479000,14,45.2,1930,2,1,1
780000,11,79.0,2007,3,0,2
380000,1,53.0,1980,2,1,2
455994,4,36.19,2022,1,1,1
380000,1,53.0,1980,2,1,2
420000,11,47.23,2009,2,6,2
417837,8,41.37,2022,3,1,1
412000,9,51.3,2001,2,3,2
536000,17,60.26,2021,3,2,1
659924,4,56.89,2022,2,1,1
405000,13,50.4,1962,2,4,0
640000,4,49.17,1910,3,1,2
479000,14,45.2,1930,2,1,1
980000,17,102.67,2020,5,0,1
389999,3,56.53,2020,3,1,1
425000,3,46.0,2005,2,1,2
519000,7,63.0,1988,3,3,2
629000,4,47.13,2009,2,2,2
405000,13,50.4,1962,2,4,0
325500,3,18.7,2020,1,3,2
412000,9,51.3,2001,2,3,2
595000,8,59.0,2017,3,4,2
519000,11,56.0,2014,2,4,2
325500,3,18.7,2020,1,3,2
869560,4,77.57,2021,3,3,1
595000,8,59.0,2017,3,4,2
1362000,5,99.0,1938,4,3,2
521868,11,66.48,2021,3,1,1
385000,4,33.6,1975,2,2,2
495000,3,60.0,2008,3,1,2
820000,1,97.2,2008,5,3,2
359999,3,32.85,1985,2,5,2
419000,9,52.2,1970,2,1,2
820000,1,97.2,2008,5,3,2
629000,4,47.13,2009,2,2,2
385000,1,49.39,75,2,4,2
469900,9,46.0,2017,1,1,2
519000,11,56.0,2014,2,4,2
405000,13,50.4,1962,2,4,0
574875,9,54.75,2020,3,2,1
655000,8,69.0,2020,3,1,2
900000,4,60.0,2017,3,6,2
870000,12,103.0,2002,4,1,2
699000,3,60.0,2010,3,4,2
353803,8,35.03,2022,2,1,1
310000,0,37.0,1970,2,1,2
1150000,4,107.0,2001,4,5,2
799999,2,65.0,2019,3,2,1
425000,3,46.0,2005,2,1,2
1516000,17,95.0,2019,4,0,2
1150000,4,107.0,2001,4,5,2
470470,4,36.19,2022,1,4,1
1034666,5,120.31,2021,4,4,1
359999,3,32.85,1985,2,5,2
415000,11,53.5,2007,2,0,2
397777,1,46.0,2019,3,2,2
519000,11,56.0,2014,2,4,2
469900,9,46.0,2017,1,1,2
294000,4,26.0,1970,1,9,2
799000,3,74.0,2017,3,4,2
910000,8,57.0,2020,3,3,2
519000,11,56.0,2014,2,4,2
495000,3,60.0,2008,3,1,2
359999,3,32.85,1985,2,5,2
455994,4,36.19,2022,1,1,1
655000,8,69.0,2020,3,1,2
389000,13,29.3,2020,1,5,2
870000,12,103.0,2002,4,1,2
490000,12,41.0,2011,2,0,2
1034666,5,120.31,2021,4,4,1
635000,-1,63.5,2020,3,4,2
1123500,14,107.0,1920,3,4,0
357124,7,46.99,2022,2,7,1
360000,11,37.1,1970,2,3,2
640000,4,49.17,1910,3,1,2
385000,1,49.39,75,2,4,2
1034666,5,120.31,2021,4,4,1
870000,12,103.0,2002,4,1,2
405000,13,50.4,1962,2,4,0
160000,1,19.0,2020,1,0,2
545000,17,42.0,2001,2,1,2
380000,1,53.0,1980,2,1,2
820000,1,97.2,2008,5,3,2
209000,1,22.0,2019,1,2,2
455994,4,36.19,2022,1,1,1
530000,12,58.88,2015,3,0,2
900000,4,60.0,2017,3,6,2
479000,14,45.2,1930,2,1,1
510000,3,53.5,2015,3,1,2
545000,17,42.0,2001,2,1,2
379000,1,49.0,2000,2,3,2
490000,12,41.0,2011,2,0,2
891660,4,81.06,2022,3,3,1
655000,8,69.0,2020,3,1,2
599000,4,45.1,2018,2,6,2
504999,12,54.32,2008,2,1,2
249000,0,25.0,1975,1,10,2
544740,4,40.0,2019,2,4,2
535000,7,47.0,2020,3,1,2
1123500,14,107.0,1920,3,4,0
599000,4,45.1,2018,2,6,2
530000,7,48.25,2020,3,1,2
599000,4,45.1,2018,2,6,2
359999,3,32.85,1985,2,5,2
405000,13,50.4,1962,2,4,0
1312000,5,82.0,2010,3,5,2
415000,8,39.0,1960,2,5,2
470470,4,36.19,2022,1,4,1
563000,9,49.0,2017,2,2,2
820000,1,97.2,2008,5,3,2
479000,14,45.2,1930,2,1,1
599000,4,45.1,2018,2,6,2
451003,4,33.91,2021,1,2,1
385000,4,33.6,1975,2,2,2
820000,1,97.2,2008,5,3,2
294000,4,26.0,1970,1,9,2
870000,12,103.0,2002,4,1,2
799999,2,65.0,2019,3,2,1
408000,9,47.0,1998,2,1,2
310000,0,37.0,1970,2,1,2
780000,11,79.0,2007,3,0,2
910000,8,57.0,2020,3,3,2
563000,9,49.0,2017,2,2,2
455000,12,51.87,1984,2,4,2
1034666,5,120.31,2021,4,4,1
415000,8,39.0,1960,2,5,2
870000,12,103.0,2002,4,1,2
550000,2,61.2,2001,3,3,2
310000,0,37.0,1970,2,1,2
469900,9,46.0,2017,1,1,2
417837,8,41.37,2022,3,1,1
408000,9,47.0,1998,2,1,2
799999,2,65.0,2019,3,2,1
390000,1,38.0,1993,2,0,2
533000,9,41.0,2017,2,4,1
544740,4,40.0,2019,2,4,2
780000,11,79.0,2007,3,0,2
419000,9,52.2,1970,2,1,2
640000,4,49.17,1910,3,1,2
910000,8,57.0,2020,3,3,2
533000,9,41.0,2017,2,4,1
359999,3,32.85,1985,2,5,2
563000,9,49.0,2017,2,2,2
408000,9,47.0,1998,2,1,2
1123500,14,107.0,1920,3,4,0
1034666,5,120.31,2021,4,4,1
425000,3,46.0,2005,2,1,2
310000,0,37.0,1970,2,1,2
435000,9,40.0,2013,2,5,2
294000,4,26.0,1970,1,9,2
533000,9,41.0,2017,2,4,1
489000,9,51.85,2008,2,1,2
563000,9,49.0,2017,2,2,2
1034666,5,120.31,2021,4,4,1
780000,5,60.0,2010,2,3,2
595000,8,59.0,2017,3,4,2
869560,4,77.57,2021,3,3,1
1312000,5,82.0,2010,3,5,2
640000,4,49.17,1910,3,1,2
375000,1,46.9,2013,2,2,2
405000,13,50.4,1962,2,4,0
455994,4,36.19,2022,1,1,1
469900,9,46.0,2017,1,1,2
530000,12,58.88,2015,3,0,2
799999,2,65.0,2019,3,2,1
530000,12,58.88,2015,3,0,2
655000,8,69.0,2020,3,1,2
425000,3,46.0,2005,2,1,2
375000,1,46.9,2013,2,2,2
820000,1,97.2,2008,5,3,2
1362000,5,99.0,1938,4,3,2
408000,9,47.0,1998,2,1,2
519000,7,63.0,1988,3,3,2
490000,12,41.0,2011,2,0,2
294000,4,26.0,1970,1,9,2
439000,1,52.0,2014,2,1,2
415000,8,39.0,1960,2,5,2
294000,4,26.0,1970,1,9,2
425000,3,46.0,2005,2,1,2
1123500,14,107.0,1920,3,4,0
389000,13,29.3,2020,1,5,2
408000,9,47.0,1998,2,1,2
799999,2,65.0,2019,3,2,1
397777,1,46.0,2019,3,2,2
135000,1,13.0,2020,1,0,2
419000,9,52.2,1970,2,1,2
655000,8,69.0,2020,3,1,2
574875,9,54.75,2020,3,2,1
780000,5,60.0,2010,2,3,2
495000,3,60.0,2008,3,1,2
360000,11,37.1,1970,2,3,2
910000,8,57.0,2020,3,3,2
408000,9,47.0,1998,2,1,2
635000,-1,63.5,2020,3,4,2
533000,9,41.0,2017,2,4,1
412000,9,51.3,2001,2,3,2
439000,1,52.0,2014,2,1,2
780000,5,60.0,2010,2,3,2
545000,17,42.0,2001,2,1,2
530000,7,48.25,2020,3,1,2
359999,3,32.85,1985,2,5,2
359999,3,32.85,1985,2,5,2
780000,11,79.0,2007,3,0,2
419000,9,52.2,1970,2,1,2
417837,8,41.37,2022,3,1,1
1123500,14,107.0,1920,3,4,0
635000,-1,63.5,2020,3,4,2
870000,12,103.0,2002,4,1,2
380000,1,53.0,1980,2,1,2
1123500,14,107.0,1920,3,4,0
325500,3,18.7,2020,1,3,2
405000,13,50.4,1962,2,4,0
640000,4,49.17,1910,3,1,2
490000,12,41.0,2011,2,0,2
495000,3,60.0,2008,3,1,2
544740,4,40.0,2019,2,4,2
425000,3,46.0,2005,2,1,2
695000,9,62.0,2014,4,0,2
820000,1,97.2,2008,5,3,2
359999,3,32.85,1985,2,5,2
1034666,5,120.31,2021,4,4,1
820000,1,97.2,2008,5,3,2
629000,4,47.13,2009,2,2,2
659924,4,56.89,2022,2,1,1
439000,1,52.0,2014,2,1,2
519000,7,63.0,1988,3,3,2
545000,17,42.0,2001,2,1,2
353803,8,35.03,2022,2,1,1
544740,4,40.0,2019,2,4,2
379000,1,49.0,2000,2,3,2
419000,9,52.2,1970,2,1,2
495000,3,60.0,2008,3,1,2
